timer,tow,lla0,lla1,lla2,vel_ned0,vel_ned1,vel_ned2,hhva0,hhva1,hhva2,hhva3,acc0,acc1,acc2,rate0,rate1,rate2,quality0,quality1,quality2,
61185,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00519215827808,0.0055212341249,0.996622502804,-0.142436087132,0.0990122035146,0.0792433395982,0,0,0,
61195,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00591754028574,0.00404494814575,0.998165130615,-0.137295216322,0.105354897678,0.0732422843575,0,0,0,
61205,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00494220899418,0.00544141372666,0.995567560196,-0.0804430693388,0.116207063198,0.0601908564568,0,0,0,
61215,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00551813282073,0.00519226724282,0.997191131115,-0.11296005547,0.104504190385,0.0366701222956,0,0,0,
61225,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00526457233354,0.00446472642943,0.996621847153,-0.113728091121,0.121661156416,0.0315023139119,0,0,0,
61235,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00503325741738,0.00617486611009,0.995078742504,-0.120142214,0.116362787783,0.0617236532271,0,0,0,
61245,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00584607152268,0.00551540916786,0.996700704098,-0.154956281185,0.105419464409,0.0728256702423,0,0,0,
61255,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00502186315134,0.00478939432651,0.996540248394,-0.142376154661,0.0991533026099,0.0548893623054,0,0,0,
61265,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.0053562275134,0.00559800490737,0.996298611164,-0.108924806118,0.104731470346,0.0310188475996,0,0,0,
61275,454100799,31.5086917187,120.401532366,37.976963385,0.00866823736578,0.000798059452791,-0.00283310981467,5.81709051132,0.103552669287,0.0213175285608,0.0,0.00576586509123,0.00616419920698,0.996298611164,-0.125430494547,0.13998490572,0.0488883107901,0,0,0,
61285,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00502673070878,0.00519475387409,0.997110068798,-0.148008659482,0.146216750145,0.0780603140593,0,0,0,
61295,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00486301817,0.00503746746108,0.996702730656,-0.125448405743,0.128465414047,0.0664748325944,0,0,0,
61305,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00462690088898,0.00593446427956,0.996133387089,-0.09178250283,0.104087084532,0.0604737885296,0,0,0,
61315,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00519174616784,0.00527535611764,0.996702730656,-0.103752955794,0.0871631875634,0.0550230480731,0,0,0,
61325,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00519532896578,0.00560093997046,0.996541500092,-0.14287443459,0.0989103913307,0.0435712561011,0,0,0,
61335,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00519575970247,0.00576451560482,0.996378958225,-0.148827657104,0.110785238445,0.0435712561011,0,0,0,
61345,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00518369814381,0.00487286690623,0.996297359467,-0.126167163253,0.104745201766,0.0673749297857,0,0,0,
61355,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00502997962758,0.00544184679165,0.996541500092,-0.120831266046,0.0872575566173,0.0788935571909,0,0,0,
61365,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00543963164091,0.0055197365582,0.996703386307,-0.126006484032,0.122593834996,0.0601240135729,0,0,0,
61375,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00510482676327,0.00511824712157,0.996460616589,-0.155509322882,0.117263704538,0.0597742348909,0,0,0,
61385,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.0050251125358,0.00519984355196,0.996298611164,-0.13893263042,0.0745008811355,0.0495054647326,0,0,0,
61395,454101099,31.5086908868,120.401530827,38.3385859011,0.00326351751573,-0.000659417011775,-0.000828592339531,2.38465833664,0.103074833751,0.0212094914168,0.0,0.00527625344694,0.00576512282714,0.996297359467,-0.108977504075,0.067666195333,0.0383093208075,0,0,0,
