timer,tow,lla0,lla1,lla2,vel_ned0,vel_ned1,vel_ned2,hhva0,hhva1,hhva2,hhva3,acc0,acc1,acc2,rate0,rate1,rate2,quality0,quality1,quality2,
85310,4294967295,31.508718477,120.401543807,27.7255773954,0.000822937930934,0.0427310205996,-0.0113019384444,2.20749950409,0.576027393341,0.147329032421,0.0,0.0048395767808,0.00308228842914,0.997106075287,-0.124272942543,0.11106684804,0.0541898049414,3,0,0,
85320,4294967295,31.508718477,120.401543807,27.7255773954,0.000822937930934,0.0427310205996,-0.0113019384444,2.20749950409,0.576027393341,0.147329032421,0.0,0.00509150093421,0.00340390321799,0.996942818165,-0.141944378614,0.128903016448,0.0486053749919,3,0,0,
85330,4294967295,31.508718477,120.401543807,27.7255773954,0.000822937930934,0.0427310205996,-0.0113019384444,2.20749950409,0.576027393341,0.147329032421,0.0,0.00516802072525,0.00316489092074,0.996781647205,-0.101547576487,0.157399207354,0.0371535867453,3,0,0,
85340,4294967295,31.508718477,120.401543807,27.7255773954,0.000822937930934,0.0427310205996,-0.0113019384444,2.20749950409,0.576027393341,0.147329032421,0.0,0.00483166752383,0.00268246582709,0.996945559978,-0.101323612034,0.127597227693,0.0662587508559,3,0,0,
85350,4294967295,31.508718477,120.401543807,27.7255773954,0.000822937930934,0.0427310205996,-0.0113019384444,2.20749950409,0.576027393341,0.147329032421,0.0,0.00467392103747,0.00276498240419,0.99702578783,-0.124877281487,0.0922003686428,0.10116443038,3,0,0,
85360,4294967295,31.508718477,120.401543807,27.7255773954,0.000822937930934,0.0427310205996,-0.0113019384444,2.20749950409,0.576027393341,0.147329032421,0.0,0.00475916173309,0.00292392633855,0.997106075287,-0.166303008795,0.116806492209,0.101160094142,3,0,0,
85370,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00468024425209,0.00316656124778,0.997187674046,-0.153930008411,0.151612743735,0.0844068154693,3,0,0,
85380,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00484077678993,0.00316644203849,0.996538817883,-0.12997880578,0.150895744562,0.0733091309667,0,0,0,
85390,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.00499845808372,0.00291974260472,0.996538817883,-0.106796145439,0.139045208693,0.0554396696389,0,0,0,
85400,4294967295,31.508717967,120.401542664,27.0304259574,0.00375383277424,0.0357354208827,-0.00365966535173,3.92145252228,0.0,0.0,0.0,0.0046766330488,0.00300509016961,0.996781647205,-0.113096088171,0.140003576875,0.0614407211542,0,0,0,
