timer,tow,lla0,lla1,lla2,vel_ned0,vel_ned1,vel_ned2,hhva0,hhva1,hhva2,hhva3,acc0,acc1,acc2,rate0,rate1,rate2,quality0,quality1,quality2,
203710,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00500191608444,0.00316776451655,0.997267246246,-0.137035623193,0.122284650803,0.0372872762382,0,0,0,
203720,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00336584914476,0.00286436756141,0.996131896973,-0.15387532115,0.140304788947,0.00224790698849,0,0,0,
203730,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00540815666318,0.00324422237463,0.996132314205,-0.160234227777,0.105461291969,-0.00349749508314,0,0,0,
203740,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00434632459655,0.00260560889728,0.997187793255,-0.130645409226,0.146531254053,0.0203061681241,0,0,0,
203750,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00370579585433,0.00399691052735,0.995889008045,-0.13071988523,0.187711566687,0.0383488796651,0,0,0,
203760,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00468886597082,0.00398620544001,0.997024476528,-0.137353211641,0.123421102762,0.0204521398991,0,0,0,
203770,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00442608539015,0.00268847425468,0.996943533421,-0.131291344762,0.116183079779,0.0145056545734,0,0,0,
203780,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00451258150861,0.00366320204921,0.995970010757,-0.141721874475,0.140083000064,0.0141163188964,0,0,0,
203790,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00451738899574,0.00333613040857,0.997350275517,-0.14173220098,0.135136589408,0.0143992509693,0,0,0,
203800,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00481943413615,0.00219542905688,0.995970487595,-0.118917450309,0.15795083344,0.0264136288315,0,0,0,
203810,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00450774235651,0.00341872218996,0.995808124542,-0.0971735715866,0.116502121091,0.0324146784842,0,0,0,
203820,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00426962738857,0.00325917615555,0.997024476528,-0.113416880369,0.122762419283,0.0263740662485,0,0,0,
203830,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00451019080356,0.00293151778169,0.996374666691,-0.131203606725,0.146906703711,0.0323355570436,0,0,0,
203840,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00419479468837,0.00374686927535,0.996862649918,-0.136639386415,0.128078743815,0.0145056545734,0,0,0,
203850,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00394002394751,0.00318031571805,0.996700704098,-0.112842008471,0.145631223917,0.0144783686846,0,0,0,
203860,4294967295,31.5086951156,120.401587106,32.5893264543,-0.00766389677301,0.0264169629663,0.0342826917768,1.32067406178,1.08533213279e-05,3.98755901188e-06,0.0,0.00441910373047,0.00284689036198,0.996213674545,-0.130743458867,0.146240249276,0.00841047521681,0,0,0,
