timer,tow,lla0,lla1,lla2,vel_ned0,vel_ned1,vel_ned2,hhva0,hhva1,hhva2,hhva3,acc0,acc1,acc2,rate0,rate1,rate2,quality0,quality1,quality2,
85660,4294967295,31.5076942368,120.40111821,19.9154308932,0.0122738797218,-0.0402391701937,0.0014231185196,1.98354244232,0.00354396924376,0.00204229773954,0.0,0.0397438406944,0.02242192626,0.995966672897,-0.154066368937,0.163137957454,0.0829451829195,0,0,0,
85670,4294967295,31.5076942368,120.40111821,19.9154308932,0.0122738797218,-0.0402391701937,0.0014231185196,1.98354244232,0.00354396924376,0.00204229773954,0.0,0.039667353034,0.0227472856641,0.995480120182,-0.112406849861,0.174005001783,0.089362859726,0,0,0,
85680,4294967295,31.5076942368,120.40111821,19.9154308932,0.0122738797218,-0.0402391701937,0.0014231185196,1.98354244232,0.00354396924376,0.00204229773954,0.0,0.0399155579507,0.0229025427252,0.995885670185,-0.124971449375,0.132491588593,0.0837072581053,0,0,0,
85690,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0403211005032,0.0226513613015,0.996290922165,-0.191253080964,0.0877799019217,0.0777730494738,0,0,0,
85700,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0406462997198,0.022488033399,0.996451854706,-0.209712907672,0.0695373639464,0.0892916843295,0,0,0,
85710,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0409654267132,0.0221624225378,0.996695578098,-0.196929514408,0.116876967251,0.0830077081919,0,0,0,
85720,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0409629493952,0.0221598353237,0.99661564827,-0.160161167383,0.151630401611,0.0719100162387,0,0,0,
85730,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0411375649273,0.0226461160928,0.996372759342,-0.111452594399,0.197084888816,0.072259798646,0,0,0,
85740,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0410599224269,0.0229710955173,0.996291339397,-0.165585830808,0.180692210793,0.072259798646,0,0,0,
85750,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0409790761769,0.0229732692242,0.99645280838,-0.276038855314,0.0531254932284,0.0837072581053,0,0,0,
85760,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0415394715965,0.022230906412,0.996533691883,-0.288265377283,0.0527992397547,0.105410501361,0,0,0,
85770,4294967295,31.5076942247,120.401118231,19.9141677171,0.00713863177225,-0.0507191866636,-0.00816474948078,1.98351466656,0.00199981755577,0.00220658467151,0.0,0.0417812764645,0.0221490580589,0.996778011322,-0.178526878357,0.128559857607,0.0825155749917,0,0,0,
