timer,tow,lla0,lla1,lla2,vel_ned0,vel_ned1,vel_ned2,hhva0,hhva1,hhva2,hhva3,acc0,acc1,acc2,rate0,rate1,rate2,quality0,quality1,quality2,
208875,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00526310550049,0.00463079288602,0.997351586819,-0.136733666062,0.0980119779706,0.0725427344441,0,0,0,
208885,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00484819756821,0.00414369208738,0.997187674046,-0.136559873819,0.098014652729,0.0962752252817,0,0,0,
208895,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00388295785524,0.00619071349502,0.994834899902,-0.148915737867,0.0989960357547,0.107023134828,0,0,0,
208905,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00501166889444,0.00365785509348,0.998324692249,-0.183961063623,0.0994869619608,0.0892960205674,0,0,0,
208915,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00427725259215,0.00390996737406,0.996944248676,-0.125370636582,0.110801011324,0.0538400299847,0,0,0,
208925,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00437951926142,0.00610558129847,0.995565354824,-0.137522384524,0.104982122779,0.0601908564568,0,0,0,
208935,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00469370512292,0.00423081638291,0.997026443481,-0.160301759839,0.104805991054,0.0785437822342,0,0,0,
208945,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00412067444995,0.00415311008692,0.996538817883,-0.154928803444,0.110439628363,0.0673749297857,0,0,0,
208955,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00527267390862,0.00552319874987,0.995970010757,-0.148046165705,0.128335878253,0.0490888468921,0,0,0,
208965,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00519018759951,0.00536015443504,0.996051371098,-0.142046660185,0.116779468954,0.0661250650883,0,0,0,
208975,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.0043637030758,0.00406852830201,0.996944904327,-0.148378551006,0.0935260280967,0.0899955779314,0,0,0,
208985,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.0046160579659,0.00496439123526,0.996783018112,-0.148656770587,0.122649289668,0.0840570405126,0,0,0,
208995,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00436782324687,0.00488854618743,0.996377646923,-0.154598519206,0.122940272093,0.0840570405126,0,0,0,
209005,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00460348650813,0.00382368522696,0.996782302856,-0.130619883537,0.116937786341,0.084411136806,0,0,0,
209015,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00486268382519,0.00495798373595,0.996781647205,-0.136187210679,0.134696513414,0.107793860137,0,0,0,
209025,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00486308289692,0.00487723387778,0.996619045734,-0.153788760304,0.151589184999,0.0963464006782,0,0,0,
209035,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00485582370311,0.00414338940755,0.997188389301,-0.16018794477,0.13345387578,0.0610240995884,0,0,0,
209045,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00493630254641,0.00479536829516,0.9967020154,-0.142151027918,0.127767458558,0.0488059073687,0,0,0,
209055,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00460510887206,0.00439124694094,0.996376276016,-0.142771482468,0.110319502652,0.0662587508559,0,0,0,
209065,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00386887066998,0.00391536438838,0.996618449688,-0.149766474962,0.105090767145,0.0728925094008,0,0,0,
209075,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00444876169786,0.00488718785346,0.996863305569,-0.130562409759,0.104967355728,0.0851107016206,0,0,0,
209085,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00502015603706,0.00512745045125,0.996540248394,-0.154286399484,0.105241522193,0.0732422843575,0,0,0,
209095,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.0051770079881,0.00471655325964,0.996459245682,-0.154217511415,0.104758478701,0.072475887835,0,0,0,
209105,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00469171209261,0.00455358950421,0.996783018112,-0.131514430046,0.151416584849,0.0664748325944,0,0,0,
209115,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00444736285135,0.00463433424011,0.996457159519,-0.11923917383,0.168375372887,0.0788935571909,0,0,0,
209125,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00419914303347,0.00447641499341,0.99596953392,-0.124075934291,0.127423167229,0.107023134828,0,0,0,
209135,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00428125914186,0.00439505744725,0.996375143528,-0.130108311772,0.12182161212,0.0959297716618,0,0,0,
209145,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00435849325731,0.0042309644632,0.996538162231,-0.154061034322,0.139925703406,0.0832281261683,0,0,0,
209155,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00444058096036,0.00423157168552,0.996376276016,-0.166093990207,0.122472137213,0.078127168119,0,0,0,
209165,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00469332048669,0.0046364297159,0.996700704098,-0.154392153025,0.116287745535,0.0666085258126,0,0,0,
209175,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00486070895568,0.004796363879,0.997269928455,-0.154207542539,0.128372862935,0.083357475698,0,0,0,
209185,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.0046087987721,0.00447395769879,0.997270643711,-0.13156144321,0.121932215989,0.083357475698,0,0,0,
209195,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00419962359592,0.00448166858405,0.996945559978,-0.100696444511,0.13909445703,0.0777730494738,0,0,0,
209205,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00453357538208,0.00472093606368,0.996863186359,-0.123498439789,0.157102316618,0.0670251473784,0,0,0,
209215,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00493872677907,0.00463494705036,0.996700704098,-0.147718265653,0.145553454757,0.0721261128783,0,0,0,
209225,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00436976598576,0.00488434592262,0.996783018112,-0.137359663844,0.133424520493,0.101160094142,0,0,0,
209235,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00412314012647,0.00480738189071,0.996539413929,-0.126268565655,0.116048291326,0.101160094142,0,0,0,
209245,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00436540367082,0.0047238660045,0.996376216412,-0.154746830463,0.105494938791,0.0952302291989,0,0,0,
209255,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00460881693289,0.00463959295303,0.996700048447,-0.18378674984,0.117514528334,0.0664748325944,0,0,0,
209265,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00468921801075,0.00447043543682,0.996861934662,-0.160069867969,0.116093061864,0.0668914616108,0,0,0,
209275,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00436047650874,0.00423002475873,0.996456563473,-0.130372613668,0.109710358083,0.067308075726,0,0,0,
209285,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00468562077731,0.00422778120264,0.996620416641,-0.118573859334,0.127312555909,0.0733091309667,0,0,0,
209295,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00485506234691,0.00496070506051,0.996540129185,-0.107248745859,0.116274781525,0.0665416866541,0,0,0,
209305,454248400,31.5086866541,120.401538327,36.4369510943,0.00923886522651,-0.00225611263886,-0.00897007994354,2.96044039726,0.000203841816983,9.03427207959e-05,0.0,0.00461885752156,0.00536620942876,0.996700704098,-0.11957360059,0.116533562541,0.0664748325944,0,0,0,
